SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_CREDIT_SUM
121663,0,135000,360000
121666,0,405000,2908179
121669,0,360000,96705
121670,0,135000,257436
121672,0,112500,47700
121678,0,225000,337500
121683,0,119250,105529.5
121684,0,112500,450000
121686,0,900000,1935000
121711,0,225000,270000
121713,0,315000,350010
121716,0,180000,75001.5
121730,0,180000,0
121745,0,135000,145395
121757,0,94500,45000
121768,0,112500,28101.6
121773,0,90000,68715
121776,0,216000,26577
121781,0,135000,1332000
121782,0,112500,35955
121787,0,121500,67500
121799,0,180000,102596.4
121801,0,90000,796500
121804,0,441000,65605.5
121806,0,225000,180000
121817,0,202500,38605.5
121827,0,225000,450000
121831,0,135000,47115
121833,0,85500,67500
121842,0,276750,117045
121848,0,157500,72000
121854,0,112500,108000
121868,1,405000,3201300
121874,0,36000,225000
121876,0,157500,67333.5
121878,0,180000,36900
121889,0,90000,30033
121892,0,157500,53268.48
121893,0,157500,15147
121894,1,184500,41922
121903,0,202500,180000
121904,0,360000,450000
121911,0,180000,308250
121918,0,157500,0
121923,0,135000,79335
121925,0,112500,159286.5
121938,0,112500,65799
121949,0,225000,106267.7
121953,0,157500,450000
121961,0,121500,107010
121964,1,315000,42979.5
121966,0,202500,687150
121967,0,135000,40950
121975,0,135000,315000
121977,0,99000,63158.4
121992,0,225000,675000
122011,0,135000,810000
122013,0,90000,157500
122020,0,202500,154287
122031,1,90000,0
122052,0,180000,41382
122057,0,54000,53293.95
122062,0,135000,1215000
122071,0,54000,74376
122076,0,225000,42241.5
122077,0,405000,778176
122098,0,112500,32080.5
122101,0,135000,225000
122106,0,157500,270000
122109,0,112500,41125.5
122110,0,157500,60705
122111,0,135000,315000
122112,0,134995.5,32733
122122,1,225000,105038.1
122131,0,148500,51435
122134,0,157500,67500
122140,0,90000,62050.5
122144,0,315000,83839.5
122147,0,220500,652500
122149,0,135000,89627.85
122174,0,67500,135000
122177,0,675000,405000
122183,0,247500,51750
122186,0,217908,69246
122187,0,225000,315000
122190,0,189000,315000
122195,0,180000,187128
122198,0,243000,1399802
122209,1,157500,0
122216,0,166500,66510
122242,0,157500,136233
122243,0,135000,90846
122244,0,180000,117900
122267,0,135000,61155
122273,0,157500,140913
122277,0,180000,181350
122278,0,157500,59535
122279,0,315000,273240
122290,1,121500,68755.5
122291,0,135000,139950
122297,1,180000,27180
122306,0,225000,279549
122307,0,225000,18111.6
122310,0,180000,675000
122311,0,126000,115200
122312,0,135000,0
122314,0,157500,115425
122321,1,103500,54571.5
122330,0,112500,135000
122333,0,202500,111550.5
122344,0,112500,450000
122355,1,135000,100314
122357,0,202500,13500
122367,0,247500,51930.27
122377,0,135000,42961.5
122381,0,225000,225000
122382,0,202500,103873.5
122388,0,202500,32427.27
122389,0,135000,180000
122391,0,112500,135000
122397,0,247500,270000
122401,0,99000,60171.66
122406,0,112500,53779.5
122412,0,157500,225000
122413,0,108000,41746.5
122418,1,225000,135000
122424,0,202500,387000
122439,0,225000,134955
122449,0,157500,225000
122466,1,157500,14281.38
122470,0,112500,90000
122471,0,135000,57918.6
122473,1,135000,23872.5
122476,0,90000,5710500
122489,0,225000,50530.5
122491,1,94500,1350000
122497,0,135000,18840.42
122498,1,135000,71770.5
122508,1,180000,540000
122511,0,180000,145800
122522,0,202500,212355
122523,0,225000,19755
122526,0,405000,450000
122531,1,157500,20250
122539,0,81373.5,60237
122543,0,292500,1350000
122545,0,90000,0
122555,0,315000,900000
122556,0,247500,0
122560,0,90000,158287.5
122569,1,202500,28471.5
122575,0,171000,6750000
122580,0,135000,225000
122581,0,126000,59188.5
122591,0,360000,1800000
122604,0,144900,346500
122633,0,112500,765000
122636,0,126000,106524
122642,0,67500,112500
122646,0,67500,531000
122655,0,112500,110250
122656,1,382500,510480
122661,0,135000,35370
122665,0,180000,286038
122669,0,427500,16645.5
122672,0,135000,900000
122676,0,162000,52330.5
122686,0,202500,50890.5
122701,0,382500,113715
122702,0,202500,324000
122708,0,135000,253760.6
122715,0,112500,44955
122720,0,135000,0
122721,0,171000,877500
122727,0,225000,969826.5
122728,0,157500,83160
122734,0,202500,30886.74
122735,0,346500,197802
122737,0,270000,74371.5
122740,0,117000,31244.08
122747,0,243000,106650
122750,0,189000,2281500
122754,0,247500,49455
122755,0,292500,326223
122756,1,135000,42520.5
122762,0,112500,75519
122763,0,202500,139453.4
122773,0,225000,53460
122781,1,180000,378000
122782,0,157500,675000
122784,0,81000,107550
122786,0,135000,95156.24
122793,0,67500,90000
122813,1,135000,1350000
122829,0,225000,43308
122840,0,225000,786573
122846,0,225000,711450
122861,1,270000,540000
122863,0,117000,0
122867,0,157500,45000
122893,0,157500,112500
122896,0,225000,1314000
122897,0,202500,102055.5
122906,0,135000,202500
122911,0,135000,540000
122916,0,151641,0
122917,0,112500,270000
122930,0,180000,144000
122931,0,180000,450000
122933,0,1350000,4500000
122940,1,49500,35964
122944,0,157500,136957.5
122948,0,202500,1549944
122949,0,225000,27135
122950,0,202500,1125000
122959,0,103500,153000
122960,0,202500,40572
122963,0,90000,127478.3
122972,0,139500,409500
122974,0,180000,146475
122982,0,202500,45360
122996,0,202500,78579
122997,1,202500,112500
122998,0,153000,79259.22
123000,0,112500,180000
123005,0,243000,1125000
123024,0,81000,128339.1
123029,0,135000,30503.52
123041,0,247500,211288.5
123042,0,337500,540000
123048,0,247500,109269
123049,0,54000,135000
123054,0,247500,729000
123055,0,72000,139500
123067,0,90000,306000
123068,1,315000,90000
123071,0,202500,2092500
123077,0,279000,85167
123083,0,135000,5850000
123090,0,360000,459000
123096,0,157500,83241
123099,0,360000,202500
123119,0,135000,111888
123121,0,202500,92352.15
123125,0,126000,38111.76
123126,1,103500,64652.08
123130,1,130500,85455
123144,0,360000,180000
123149,0,202500,225000
123154,0,369000,1485000
123160,0,112500,45000
123165,0,157500,102807
123183,0,157500,202500
123189,0,164250,450000
123191,0,225000,19462.5
123195,0,202500,180000
123197,0,180000,810000
123199,0,130500,117000
123202,0,360000,0
123203,0,112500,63850.32
123205,1,225000,0
123213,0,135000,270000
123214,0,135000,148059
123218,0,270000,778500
123225,0,112500,324000
123230,1,270000,112500
123241,1,495000,2248091
123246,1,135000,15052.5
123262,0,171000,67500
123268,0,202500,36454.5
123269,0,135000,135000
123280,0,157500,472500
123299,0,225000,50328
123303,1,85500,112500
123305,0,202500,296379
123319,0,184500,125248.5
123327,0,112500,16765.38
123332,0,225000,942300
123333,0,157500,180000
123335,0,360000,450000
123348,0,58500,45967.5
123351,0,74061,90000
123358,0,135000,60295.5
123360,0,202500,0
123371,1,202500,115128
123385,0,315000,1800000
123387,1,78691.5,22500
123388,0,112500,0
123390,0,270000,63000
123391,0,195750,202500
123393,0,121500,145701
123397,0,450000,53195.04
123405,0,90000,104760
123406,0,225000,43015.5
123407,0,135000,211500
123414,0,112500,122427
123415,0,90000,252000
123421,1,180000,22815
123423,0,144000,225000
123426,0,135000,123210
123440,0,202500,225000
123447,0,315000,22662
123454,0,270000,10485
123458,0,225000,0
123466,0,112500,294179.4
123468,1,202500,1845000
123485,0,180000,68845.5
123486,0,360000,31455
123488,0,180000,282856.5
123499,0,292500,459000
123500,0,202500,62396.01
123501,0,315000,225000
123506,0,157500,445500
123512,0,157500,90000
123517,0,135000,450000
123525,1,236250,76933.98
123529,0,135000,202500
123535,0,270000,112500
123543,0,225000,22500
123545,0,270000,114165
123551,0,202500,2207250
123555,0,135000,45000
123557,1,157500,67500
123559,0,180000,48681
123563,0,72000,45000
123565,0,180000,124443
123568,0,180000,74668.5
123583,0,270000,216000
123585,0,135000,234000
123587,0,3825000,1350000
123605,1,117000,52569
123608,0,99000,84000.24
123611,0,135000,94500
123613,0,202500,135000
123626,0,351000,918000
123627,0,90000,0
123631,1,225000,95314.5
123648,0,225000,35370
123650,0,247500,23351.22
123660,0,247500,15030
123665,0,157500,212098.5
123667,0,112500,156600
123668,0,225000,36286.29
123669,0,135000,450000
123674,0,202500,1.061502e+07
123675,0,247500,90000
123681,0,157500,210033
123691,0,112500,225000
123692,1,270000,147267.9
123703,0,157500,675000
123708,0,67500,720000
123729,0,540000,1350000
123734,0,112500,247500
123736,0,445500,540000
123750,0,112500,14686.02
123754,0,157500,90418.5
123755,0,315000,123482.8
123761,0,225000,64750.5
123762,1,90000,140719.5
123772,0,90000,57168
123773,0,157500,67815
123774,0,315000,33960.96
123779,1,202500,48357
123780,0,135000,0
123788,0,180000,221647.5
123790,0,382500,64953.99
123797,0,157500,135000
123798,0,76500,19242
123801,0,135000,106254
123805,0,90000,597605.9
123807,0,225000,945000
123808,0,270000,67500
123815,0,405000,270000
123816,0,103500,75195
123817,0,112500,19179
123827,0,99000,71072.24
123840,1,135000,1089000
123841,0,90000,19750.5
123850,0,247500,204682.5
123861,0,270000,367443
123869,0,193500,675000
123872,0,202500,162738
123875,0,180000,72328.5
123887,0,315000,1980000
123890,0,67500,180000
123895,0,391500,1800000
123900,1,112500,137578.5
123907,0,225000,188352
123908,0,360000,900000
123927,0,67500,99000
123933,0,67500,592105.3
123948,0,315000,2567781
123965,0,270000,1120752
123972,0,391500,387000
123983,0,189000,999000
123989,0,90000,106113.1
123991,0,382500,70591.5
123996,0,81000,16033.5
123997,0,112500,225000
123998,0,283500,126909
124002,0,180000,29655
124012,1,112500,31639.5
124014,0,450000,450000
124030,0,135000,30141
124031,0,225000,56421
124041,0,144000,22500
124042,0,247500,225000
124044,1,166500,270000
124055,0,148500,355500
124058,0,225000,76864.5
124064,0,202500,450000
124071,0,225000,576000
124080,0,247500,302690.6
124081,0,270000,31788
124082,0,270000,216000
124087,0,157500,0
124094,0,180000,189450
124096,0,121500,93240
124098,0,225000,395640
124099,0,99000,135000
124106,0,166500,48415.5
124107,0,72000,71010
124112,0,135000,49500
124121,0,315000,133546.5
124124,0,112500,53901
124125,0,225000,571500
124126,0,94500,46756.8
124128,0,225000,1800000
124132,0,202500,74565
124133,0,157500,77777.77
124141,0,121500,135000
124163,0,135000,2250
124165,0,270000,1427063
124166,0,225000,175500
124177,0,247500,247500
124180,1,225000,38425.5
124198,0,90000,53100
124202,0,121500,26212.5
124204,0,225000,459000
124208,0,202500,123705
124210,0,135000,23535
124217,0,270000,54202.5
124220,0,157500,236250
124223,0,148500,180000
124229,1,157500,382950
124236,0,112500,0
124242,0,225000,405000
124258,0,270000,403446.3
124259,0,225000,450000
124264,0,247500,92997
124269,0,180000,225000
124273,0,238500,52578
124282,0,90000,121910.4
124294,0,157500,202500
124296,0,58500,47272.5
124304,0,135000,61560.99
124305,0,157500,18000
124325,0,117000,29925
124334,0,135000,10080
124340,0,157500,0
124341,1,144000,0
124348,0,180000,180000
124349,0,202500,472500
124353,0,112500,108000
124356,0,225000,109881
124364,0,157500,157500
124365,0,76500,225000
124369,0,360000,1800000
124371,0,135000,42714
124372,0,90000,180000
124374,0,135000,154373.5
124377,0,135000,245250
124380,0,180000,675000
124381,0,112500,279450
124387,0,225000,157500
124395,0,247500,363924
124398,0,189000,189000
124400,1,135000,0
124411,1,180000,398160
124414,0,405000,535500
124417,1,180000,270000
124420,1,247500,180000
124421,0,270000,360000
124424,0,157500,28210.5
124432,0,157500,675000
124447,0,292500,1575000
124449,0,180000,0
124461,0,135000,20250
124465,0,247500,142515
124466,0,157500,225000
124488,0,180000,247500
124509,0,225000,0
124511,0,405000,135000
124512,0,90000,97110
124517,0,103500,184500
124528,0,202500,98640
124557,0,112500,59022
124568,1,328500,90000
124584,0,135000,202500
124593,0,180000,45000
124594,0,108000,251850.1
124596,0,270000,1350000
124602,0,225000,0
124605,0,157500,90000
124609,0,135000,135000
124617,0,270000,211500
124618,0,144000,90000
124641,0,112500,315000
124644,0,371392.2,3912300
124664,0,211500,315000
124669,0,180000,85049.28
124676,0,337500,900
124677,0,180000,883575
124678,0,180000,450000
124683,0,157500,80124.84
124685,0,292500,180000
124692,0,135000,90000
124700,0,157500,88389
124703,0,135000,27796.32
124708,0,225000,180000
124710,0,360000,540000
124718,0,225000,3375000
124720,0,180000,424683
124721,0,315000,133096.5
124726,0,292500,0
124740,0,135000,29250
124752,0,166500,122980.5
124754,0,241650,178119
124759,0,180000,139500
124763,0,112500,90000
124771,0,70209,288000
124772,0,112500,9000
124777,0,112500,63697.5
124780,0,157500,270000
124782,1,135000,28993.5
124783,0,112500,58365
124789,0,85500,540000
124808,0,270000,4500
124809,0,256500,1935000
124813,0,180000,913500
124818,0,292500,45000
124835,0,112500,365584
124839,1,180000,42678
124848,0,202500,92808
124853,0,157500,225000
124854,0,90000,39783.56
124858,0,157500,0
124873,0,202500,22500
124882,0,83700,175050
124885,0,135000,42993
124895,1,337500,58500
124900,0,202500,438750
124903,0,135000,72632.25
124904,0,72000,37408.5
124909,0,54000,47250
124910,0,247500,268659
124912,0,270000,1350000
124917,0,112500,166500
124918,0,270000,450000
124924,0,67500,44910
124927,0,184500,126679.5
124933,0,180000,279720
124935,0,450000,0
124944,0,180000,270000
124956,0,292500,75532.5
124961,0,180000,86547.06
124963,0,202500,104181.8
124969,1,202500,1048500
124977,0,126000,90000
124982,0,112500,31590
124990,0,67500,63450
124991,0,180000,450000
124994,0,247500,66771
125002,0,225000,68530.5
125003,0,292500,0
125006,1,135000,0
125007,0,135000,102312
125016,0,180000,95103
125017,0,405000,67500
125021,1,382500,315000
125034,0,180000,33291
125055,0,225000,0
125063,0,180000,114525
125064,0,225000,540000
125065,0,202500,58500
125067,0,292500,337500
125076,1,247500,1586250
125086,1,180000,315000
125088,0,180000,45000
125089,0,270000,585000
125094,0,270000,1377000
125095,1,112500,675000
125098,0,171000,141660
125103,0,292500,67495.5
125106,0,207000,0
125113,0,157500,1125000
125114,0,99000,216000
125123,0,202500,68805
125126,0,711000,134645.9
125140,1,225000,90000
125146,0,90000,621000
125151,0,135000,98685
125152,0,202500,675000
125159,0,76500,74790
125163,0,270000,90000
125174,0,135000,0
125178,0,180000,126000
125186,1,405000,225000
125193,0,180000,391500
125208,0,171000,23143.5
125210,0,405000,3146598
125211,0,315000,128245.9
125226,0,180000,476730
125229,0,180000,45000
125231,0,225000,65979
125232,0,112500,66510
125234,0,112500,135000
125241,0,270000,157500
125249,0,157500,96095.25
125253,0,225000,103831.2
125254,0,135000,31450.5
125263,0,225000,121131
125278,0,135000,270000
125284,0,180000,123907.5
125288,0,135000,432000
125292,0,270000,57505.5
125310,0,171000,38664.45
125315,0,90000,39267
125317,0,117000,374400
125332,0,211500,103275
125335,0,270000,270000
125347,0,225000,169096.5
125348,0,117000,55987.2
125358,0,157500,116289
125363,0,315000,648000
125364,1,180000,292500
125371,0,225000,135000
125372,1,135000,82323
125385,0,103500,675000
125415,0,139500,76428
125419,0,157500,28701
125426,0,135000,38880
125427,0,72000,17383.5
125429,0,247500,1620000
125432,0,202500,109642.9
125435,0,274500,237870
125442,0,135000,50220
125453,0,225000,89496
125458,0,202500,32355
125463,0,270000,211500
125469,0,270000,20875.5
125473,0,225000,2207894
125481,0,180000,274072.5
125490,0,225000,675000
125491,0,171000,1127250
125492,0,382500,1559309
125506,1,135000,56700
125509,0,112500,102928.5
125513,0,121500,21015
125515,0,90000,24938.19
125516,0,450000,38652.3
125526,0,90000,53743.5
125528,0,157500,391500
125530,0,135000,180000
125535,0,157500,22610.34
125540,0,112500,324000
125566,0,90000,225000
125572,0,135000,1649286
125577,0,270000,180000
125579,0,112500,13500
125590,0,180000,135000
125600,0,157500,20385
125606,0,225000,0
125618,0,202500,30519
125624,0,90000,200113.2
125630,0,76500,117445.5
125634,1,247500,135000
125643,0,360000,135000
125644,1,99000,57550.5
125645,0,270000,57297.6
125646,0,315000,207000
125652,0,180000,291465
125658,0,364500,107953.6
125665,0,315000,32463
125667,1,180000,225000
125669,0,83700,79263
125670,0,85500,545040
125673,0,225000,283500
125675,0,157500,405000
125678,0,292500,70425
125679,0,202500,41058
125682,0,202500,262800
125683,0,157500,34664.08
125686,0,180000,1219500
125696,0,382500,974164.5
125700,0,283500,82390.5
125718,0,144000,945000
125722,0,337500,76429.35
125723,0,202500,1120500
125725,0,76500,135000
125729,0,117000,112500
125732,0,202500,146070
125733,0,112500,94360.5
125737,0,112500,463365
125744,0,157500,100413
125745,0,112500,90000
125751,0,301500,625500
125754,0,405000,337500
125757,0,225000,135000
125764,0,108000,19538.51
125766,0,225000,141750
125773,1,157500,90999
125777,0,112500,22509
125778,0,157500,1266012
125781,0,180000,67171.5
125792,0,360000,56205
125793,0,157500,468553.5
125796,0,180000,45000
125797,0,162000,209250
125799,0,135000,94252.5
125805,0,270000,67500
125808,0,135000,13500
125815,0,121500,180000
125816,0,193500,467100
125818,0,72000,90000
125829,0,180000,256500
125832,1,135000,1211315
125844,0,45000,27450
125854,0,157500,336600
125860,0,450000,450000
125869,0,135000,55061.55
125877,0,270000,1081728
125883,0,247500,573979.5
125890,0,225000,319500
125892,0,135000,175720.5
125893,0,135000,90630
125904,0,112500,38808
125907,0,135000,56434.5
125919,0,81000,41400
125932,0,112500,1303470
125934,0,90000,324000
125938,0,36000,337500
125942,0,103500,94500
125948,0,180000,148500
125951,0,135000,0
125952,0,112500,31491
125953,0,157500,225000
125968,0,112500,774000
125971,0,180000,202500
125979,0,166500,38376
125986,0,126000,53896.5
125991,0,180000,558000
125993,1,247500,0
126005,1,112500,22500
126007,0,221400,495000
126009,0,112500,42952.5
126010,0,270000,0
126011,0,189000,135000
126012,0,270000,0
126017,0,135000,675000
126020,0,180000,225000
126027,0,90000,225000
126034,0,135000,0
126038,1,112500,238500
126052,0,171000,135000
126056,0,315000,2250000
126058,0,270000,30665.43
126059,0,315000,148500
126061,0,180000,101880
126076,0,62100,135000
126081,0,112500,46155.42
126093,0,157500,133560
126097,0,49500,71426.48
126099,0,225000,675000
126122,0,144000,180000
126124,0,135000,90000
126128,0,270000,52186.5
126138,0,157500,499500
126140,0,45000,131116.5
126144,0,135000,456750
126152,0,180000,66600
126156,0,315000,135000
126160,0,112500,225000
126180,0,171000,37692
126182,0,450000,207000
126183,0,135000,81000
126190,0,126000,235350
126191,0,225000,270000
126194,0,189000,85500
126209,0,211500,19111.5
126212,0,112500,135000
126217,0,90000,144666
126223,0,153000,180000
126225,0,270000,900000
126236,0,202500,904432.5
126237,0,144000,1890000
126249,0,171000,225000
126257,0,292500,131638.5
126261,0,315000,450000
126284,0,99000,144000
126291,0,144000,225000
126298,0,225000,1350000
126306,0,135000,517500
126308,0,225000,48114
126312,0,180000,202500
126314,0,171000,112500
126320,1,270000,325552.5
126325,0,225000,135000
126327,0,315000,20196
126328,0,180000,684000
126335,0,391500,4725113
126342,0,180000,189000
126350,0,256500,432000
126356,0,202500,497340
126363,0,157500,98865
126364,0,135000,315000
126367,0,135000,585000
126379,1,168750,18000
126382,0,450000,1192500
126383,0,90000,490500
126387,0,126000,58500
126390,0,135000,585000
126391,0,540000,296334
126392,0,225000,42255
126396,0,180000,31779
126401,1,135000,86539.5
126419,0,180000,45000
126424,0,292500,112270.5
126442,0,157500,50512.5
126449,0,85500,516919.5
126453,0,135000,225000
126457,0,103500,5994000
126465,0,315000,110493
126466,0,180000,28525.5
126475,1,135000,0
126477,1,135000,146340
126480,1,360000,675000
126483,0,229500,630000
126485,0,225000,22738.5
126493,0,69750,225000
126495,0,225000,675000
126496,0,247500,1930500
126503,0,58500,96399
126508,0,360000,64981.89
126520,0,157500,46003.5
126524,0,157500,69984
126531,0,585000,13500
126544,0,315000,96133.5
126560,0,108000,44312.94
126567,1,180000,360000
126568,1,202500,73800
126570,0,112500,57528
126573,0,112500,279000
126590,1,135000,582705
126593,0,157500,40495.5
126598,0,202500,45000
126603,0,405000,0
126604,0,180000,0
126606,0,157500,450000
126609,0,157500,15750
126620,0,85500,450000
126621,0,121500,31415.04
126623,0,90000,16836.12
126628,1,202500,222795
126632,0,108000,126000
126640,0,112500,535500
126642,0,153000,270000
126643,0,135000,90000
126655,0,202500,90000
126656,0,216000,225000
126666,0,135000,46476
126670,0,171000,937800
126672,0,180000,20725.42
126690,0,112500,69705
126695,0,225000,119632.5
126701,0,180000,180000
126718,0,90000,360000
126724,0,135000,34713
126739,0,202500,102546
126764,0,225000,675000
126769,0,202500,571500
126770,0,126000,23580
126781,0,450000,1260000
126783,1,148500,88002
126795,0,157500,175500
126796,0,90000,203760
126799,0,90000,50850
126800,0,135000,47200.5
126801,0,382500,53599.77
126809,0,157500,6750000
126810,0,270000,58716
126851,0,112500,0
126857,0,135000,135000
126862,0,202500,16160.72
126874,0,202500,37822.95
126875,0,360000,135000
126877,0,81000,16441.11
126878,0,121500,46800
126879,0,180000,202500
126885,0,171000,679500
126889,1,202500,270000
126890,0,294750,1125000
126893,0,450000,225000
126899,0,180000,79825.5
126909,0,189000,900000
126914,0,49500,170910
126924,0,247500,792085.5
126932,0,180000,270000
126939,0,225000,900000
126945,0,135000,109044
126946,0,175500,2382750
126953,0,270000,1125000
126958,0,270000,48960
126972,0,126000,303030
126980,0,126000,25659
126996,0,171000,900000
127004,1,135000,22500
127022,0,292500,0
127026,1,270000,450000
127030,0,157500,0
127032,0,76500,44271
127043,0,202500,25020
127058,0,135000,100845
127059,0,315000,675000
127066,0,90000,87399
127068,0,180000,159655.5
127071,0,135000,126978.8
127072,0,112500,64876.5
127073,0,360000,16200
127079,0,180000,18000
127084,0,810000,2250000
127100,0,225000,175500
127147,0,351000,450000
127166,0,270000,47446.74
127168,0,157500,0
127178,0,94500,45000
127221,0,157500,73026
127223,0,135000,97154.37
127227,0,225000,1890000
127232,0,94500,544500
127238,0,270000,90000
127240,0,405000,270000
127242,0,270000,0
127250,0,76500,171450
127251,0,148500,180000
127254,0,270000,603000
127265,0,198000,292500
127272,0,495000,499500
127282,0,112500,122899.5
127286,0,225000,1939500
127293,0,135000,65979.85
127300,0,90000,23548.5
127306,0,202500,31455
127314,0,157500,294637.5
127324,0,112500,70605
127325,0,180000,90000
127326,0,180000,1282500
127339,0,256500,315000
127348,0,80100,27094.5
127350,0,180000,59953.5
127365,0,270000,450000
127366,0,135000,0
127367,0,112500,1350000
127380,1,180000,9715.5
127384,0,270000,171000
127388,1,225000,51482.25
127395,0,135000,138240
127396,0,427500,150763.5
127411,0,157500,225000
127417,0,117000,180000
127419,0,171000,39343.5
127428,1,157500,144000
127433,0,247500,18849.6
127434,0,144000,151096.5
127439,1,144000,810000
127447,0,81000,286987.5
127452,0,202500,78795.09
127455,0,135000,450000
127456,0,180000,135000
127457,0,157500,1089000
127472,0,180000,62127
127473,0,450000,250277.7
127475,0,225000,153000
127480,0,157500,270000
127482,0,495000,1935000
127494,0,202500,729000
127499,0,67500,112500
127507,0,135000,157500
127511,0,144000,292500
127512,0,135000,76158
127517,0,126000,56430
127520,0,202500,24660
127522,0,202500,41130
127528,0,157500,134325
127529,0,202500,121887.8
127536,0,225000,900000
127547,0,67500,35199
127549,0,112500,868500
127551,1,270000,113076
127553,0,180000,38205
127570,0,135000,23614.74
127573,0,157500,138819.7
127574,0,126000,111965.2
127575,0,112500,171013.5
127579,1,157500,675000
127583,1,144000,0
127597,0,292500,185175
127601,0,315000,270000
127609,0,207000,58500
127613,0,112500,58165.2
127620,0,292500,264384
127623,0,135000,117490.5
127631,0,225000,135000
127646,0,450000,855000
127657,0,450000,180000
127671,0,135000,324000
127673,0,247500,0
127681,0,135000,180000
127697,0,180000,28737
127708,0,157500,138645
127712,0,360000,42325.65
127722,0,135000,490500
127725,0,306000,508500
127727,1,130500,90000
127732,1,90000,135000
127736,0,225000,900000
127747,1,99000,45000
127750,0,90000,270000
127760,0,292500,148500
127763,1,157500,229500
127780,0,144000,450000
127791,0,112500,91651.5
127795,0,247500,34650
127797,0,180000,19782
127808,0,202500,225000
127815,0,202500,180000
127816,0,103500,38124
127823,1,382500,135000
127831,0,247500,322753.5
127842,0,270000,360000
127849,0,225000,67500
127856,0,180000,7987500
127858,0,157500,333000
127861,0,540000,31146.3
127863,0,193500,237150
127882,0,202500,98145
127885,0,135000,40950
127889,0,90000,18139.5
127893,0,202500,71548.2
127906,0,292500,135000
127907,0,148500,166995
127908,0,202500,45000
127911,1,157500,810000
127912,0,202500,56868.57
127914,0,126000,279526.5
127916,0,135000,157500
127928,0,112500,102589.2
127941,1,112500,45000
127942,0,90000,58896
127944,0,315000,67860
127959,0,112500,247500
127962,0,225000,147712.5
127968,0,180000,64777.5
127973,0,211500,118154.9
127981,0,294300,135000
127992,0,157500,70485.39
128011,0,360000,1170000
128023,0,202500,107100
128024,0,225000,36450
128029,0,67500,202500
128031,0,225000,112500
128039,0,157500,306000
128041,0,225000,79592.4
128052,0,135000,630000
128065,0,112500,247500
128072,0,135000,67500
128075,0,337500,1485000
128077,0,180000,450000
128078,0,147150,67500
128080,0,225000,225000
128083,0,270000,4500
128087,0,315000,121500
128093,0,157500,180000
128105,0,360000,900000
128113,0,225000,146340
128115,0,126000,202500
128117,0,360000,337500
128135,0,324000,1971000
128150,0,112500,315000
128161,0,162000,202500
128174,0,225000,0
128180,0,90000,0
128187,0,247500,0
128190,0,270000,233100
128210,0,135000,62424.18
128211,0,135000,337500
128212,0,135000,32745.15
128234,0,157500,360000
128235,0,180000,124747
128239,0,315000,3174678
128240,0,90000,76815
128256,0,126000,135000
128272,0,112500,225000
128275,0,90000,62955
128277,1,67500,168750
128282,0,63000,94500
128286,0,110250,24696
128291,0,82350,135000
128308,0,54000,70155
128312,0,135000,225000
128313,0,270000,324947.3
128318,0,202500,155074.5
128324,0,81000,324000
128331,0,90000,306000
128333,1,261000,355059
128351,1,112500,25254
128355,0,157500,180000
128356,0,180000,139356
128358,0,72000,70943.04
128365,0,238500,900000
128378,0,180000,1285200
128381,0,315000,180000
128394,0,225000,1350000
128397,0,202500,141705
128400,0,180000,143202.5
128413,0,157500,161959.5
128420,0,135000,225000
128422,0,202500,18324
128429,0,81000,156375
128434,0,171000,0
128435,0,270000,297000
128436,0,270000,35235
128437,0,175500,19723.5
128458,0,225000,95805
128462,0,135000,28615.5
128463,1,450000,558000
128466,0,166500,225000
128475,0,157500,80737.92
128485,0,90000,50580
128489,0,157500,177021
128504,0,360000,165600
128517,0,225000,1462500
128520,0,360000,104499
128524,0,450000,41575.5
128552,0,112500,210555
128564,0,180000,450000
128567,0,94500,697500
128570,0,135000,26941.5
128576,1,247500,382500
128577,0,267750,130500
128580,0,225000,337500
128589,0,292500,45936
128596,0,225000,225000
128616,0,315000,83666.52
128643,0,135000,1125000
128644,0,90000,238500
128651,0,180000,104566.5
128655,0,135000,153000
128656,0,225000,13500
128659,0,135000,35170.29
128660,0,91350,22441.5
128665,0,135000,29522.16
128670,0,112500,135000
128676,0,315000,517500
128682,1,202500,31500
128690,0,202500,225000
128693,0,180000,175779
128694,0,163800,34992
128712,0,112500,70834.5
128721,0,135000,60442.2
128725,0,135000,90000
128726,0,130500,20430
128731,0,270000,112500
128742,0,360000,531000
128749,0,135000,135000
128751,0,117000,423000
128752,0,180000,1350000
128762,0,112500,20220.3
128764,0,112500,126684
128767,0,333000,106650
128801,0,337500,6750
128802,0,270000,263700
128808,0,157500,0
128810,0,157500,13500
128817,0,202500,606060
128819,1,180000,24696.36
128821,0,202500,62955
128824,0,202500,270000
128827,0,270000,54796.5
128829,0,67500,67320
128833,0,157500,38304
128844,0,157500,37504.8
128854,0,90000,41850
128863,0,202500,58500
128864,0,112500,675000
128865,0,69750,24480
128872,0,202500,30204
128875,0,292500,102559.5
128877,0,81000,270000
128881,0,90000,135000
128889,0,90000,153000
128890,0,360000,609750
128893,0,427500,2025000
128900,0,315000,261900
128902,0,225000,170932.5
128908,0,135000,56475
128925,0,675000,112036.5
128934,0,247500,297000
128936,1,112500,37989
128939,0,135000,450000
128941,0,130500,450000
128950,1,211500,135000
128958,0,157500,450000
128961,0,126000,45000
128972,1,180000,225000
